,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,265127.0,286626.0,277431.0,292845.0,310778.0,329320.0,322069.0,317507.0,318740.0,332542.0,352345.0,329731.0,335021.0,348612.0,351802.0,368882.0,378830.0,378143.0,361256.0,348484.0,359057.0,389356.0,380721.0,368410.0,386440.0,416071.0,421627.0,433553.0,450182.0,455260.0,458245.0,455008.0,484029.0,516583.0,506272.0,514109.0,548201.0,572154.0,561449.0,621621.0,649641.0,683255.0,648575.0,670082.0,689737.0,751550.0,765180.0,817177.0,852498.0,891406.0,828059.0,843573.0,875697.0,934509.0,869998.0,899762.0,971040.0,963239.0,941747.0,954664.0,992001.0,942141.0,986215.0,1004181.0,1056328.0,1030921.0,979349.0,939670.0,970256.0,1024943.0,1028836.0,1016547.0,1064205.0,1066409.0,1060396.0,1029794.0
Kapitał własny akcjonariuszy jednostki dominującej,160340.0,165188.0,178986.0,173788.0,180304.0,175509.0,190767.0,196040.0,205956.0,198781.0,214474.0,222564.0,231487.0,208135.0,216529.0,207668.0,205686.0,198591.0,209147.0,214786.0,215909.0,215529.0,226567.0,231293.0,234412.0,232797.0,250846.0,258954.0,266548.0,264152.0,279131.0,286366.0,298183.0,286892.0,316918.0,328742.0,344531.0,336936.0,366804.0,382796.0,398115.0,353186.0,378856.0,404358.0,423522.0,440358.0,472249.0,489794.0,515119.0,443718.0,466507.0,472500.0,491013.0,426499.0,440917.0,451438.0,469233.0,445943.0,453054.0,470193.0,473874.0,477577.0,495021.0,497623.0,513337.0,502252.0,506831.0,501516.0,505729.0,543144.0,533622.0,546923.0,563628.0,561591.0,577616.0,588784.0
Kapitał (fundusz) podstawowy,5392.0,5392.0,5692.0,5692.0,5692.0,5692.0,5992.0,5735.0,5735.0,5735.0,5735.0,5735.0,5735.0,5735.0,5735.0,5735.0,5735.0,5735.0,5735.0,5262.0,5262.0,5262.0,5262.0,5262.0,5262.0,5262.0,5262.0,5262.0,5262.0,5262.0,5262.0,5304.0,5304.0,5319.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0,5376.0
Udziały (akcje) własne,304.0,305.0,305.0,15377.0,15377.0,15377.0,15377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201.0,3516.0,5140.0,15068.0,15068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11177.0,-11230.0,-11230.0,-11230.0,-11230.0,-11230.0
Kapitał (fundusz) zapasowy,45654.0,75335.0,77254.0,94699.0,78577.0,98182.0,98518.0,81619.0,81511.0,92138.0,92236.0,92340.0,93034.0,113077.0,110428.0,113910.0,113954.0,124810.0,124800.0,110190.0,110196.0,124160.0,124179.0,124184.0,123406.0,137796.0,139941.0,140059.0,141999.0,161127.0,161121.0,162848.0,163875.0,175066.0,179571.0,179604.0,184857.0,216992.0,216994.0,217547.0,217548.0,239719.0,240397.0,240784.0,240786.0,314866.0,314866.0,314930.0,318216.0,346747.0,346747.0,347161.0,347163.0,371287.0,371287.0,371431.0,371431.0,425329.0,425630.0,426285.0,426285.0,513475.0,514295.0,1792.0,1792.0,1792.0,1792.0,1792.0,1792.0,1792.0,1792.0,1792.0,1792.0,1792.0,1792.0,1118.0
Udziały niekontrolujące,2333.0,2448.0,2503.0,2587.0,2697.0,2394.0,2539.0,2599.0,2790.0,2474.0,2665.0,2890.0,3048.0,2678.0,2581.0,2713.0,2980.0,2698.0,2675.0,1737.0,1835.0,1696.0,1866.0,2140.0,2377.0,2565.0,1864.0,1827.0,1250.0,1542.0,5266.0,2013.0,2320.0,1542.0,1695.0,1672.0,1178.0,970.0,1055.0,902.0,1140.0,1210.0,1507.0,1540.0,1743.0,1359.0,1499.0,1744.0,1802.0,1120.0,1232.0,1296.0,1336.0,1149.0,1206.0,1288.0,1398.0,679.0,800.0,815.0,897.0,995.0,384.0,429.0,549.0,385.0,469.0,511.0,572.0,766.0,530.0,482.0,507.0,4268.0,4595.0,4349.0
Zobowiązania długoterminowe,16477.0,18482.0,17240.0,28797.0,21760.0,28700.0,30068.0,31660.0,31007.0,31509.0,35088.0,33815.0,34526.0,34682.0,34249.0,34848.0,37243.0,36541.0,34764.0,34565.0,35153.0,35183.0,34729.0,34238.0,35993.0,33797.0,33956.0,31896.0,31700.0,32859.0,34153.0,34981.0,35063.0,38418.0,40226.0,39132.0,39137.0,36126.0,35979.0,35393.0,38373.0,41879.0,40564.0,46750.0,49357.0,39657.0,35011.0,32923.0,33986.0,33986.0,36973.0,36006.0,35738.0,34683.0,30785.0,30941.0,56885.0,90244.0,117540.0,234928.0,304786.0,277178.0,145251.0,143457.0,143392.0,154108.0,161357.0,96345.0,141972.0,147277.0,190924.0,228419.0,225929.0,208360.0,199353.0,158895.0
Z tytułu dostaw i usług,31727.0,32507.0,33340.0,12804.0,37913.0,58233.0,38239.0,26268.0,24313.0,32507.0,27901.0,24674.0,25241.0,28332.0,25254.0,17189.0,23159.0,30544.0,33088.0,26918.0,36455.0,43168.0,47073.0,37922.0,48254.0,57832.0,56846.0,60503.0,59798.0,58803.0,65117.0,58011.0,66031.0,69167.0,61379.0,56178.0,66294.0,65497.0,60191.0,59746.0,73648.0,72045.0,66105.0,59046.0,66097.0,68507.0,77114.0,79011.0,84786.0,95760.0,87801.0,84427.0,91630.0,102600.0,95748.0,91406.0,104367.0,103734.0,102370.0,94197.0,103488.0,61505.0,91930.0,96595.0,123935.0,109870.0,103604.0,111147.0,136777.0,139889.0,147385.0,129344.0,137387.0,128767.0,120958.0,112827.0
Kredyty i pożyczki,49356.0,55386.0,32363.0,49581.0,51477.0,55471.0,52110.0,38277.0,26952.0,22902.0,25956.0,26071.0,20533.0,23731.0,49666.0,85658.0,84738.0,88014.0,62441.0,55711.0,49688.0,57149.0,51203.0,47092.0,41640.0,51225.0,54225.0,57342.0,67613.0,57847.0,48946.0,45006.0,49302.0,55534.0,53392.0,56277.0,57862.0,56154.0,53818.0,75155.0,77263.0,79955.0,93047.0,96848.0,102198.0,122408.0,130402.0,162552.0,161622.0,162210.0,178049.0,187114.0,194467.0,219069.0,240723.0,259959.0,267485.0,225436.0,201774.0,89937.0,38141.0,58282.0,186055.0,190478.0,181156.0,142785.0,125422.0,145776.0,79704.0,87056.0,64129.0,19168.0,23657.0,17781.0,41329.0,45400.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2649.0,7441.0,2807.0,385.0,310.0,252.0,356.0,251.0,342.0,270.0,359.0,469.0,307.0,224.0,291.0,176.0,152.0,495.0,1247.0,142.0,140.0,922.0,243.0,154.0,3120.0,1129.0,461.0,302.0,1183.0,855.0,1442.0,1770.0,3004.0,1857.0,1894.0,2563.0,2031.0,2026.0,3335.0,2184.0,2877.0,6149.0,5433.0,6514.0,4295.0,5997.0,4388.0,4265.0,4212.0,3995.0,4086.0,4619.0,6207.0,10306.0,16895.0,7636.0,4587.0,4329.0,3957.0,4295.0,4904.0
Inne zobowiązania długoterminowe,15995.0,18003.0,16761.0,26713.0,19676.0,26616.0,27984.0,29480.0,28827.0,29053.0,30334.0,30313.0,30561.0,31342.0,30672.0,31543.0,30565.0,30938.0,29267.0,30146.0,30733.0,31473.0,30568.0,31068.0,30948.0,29891.0,30033.0,29051.0,28855.0,30092.0,31172.0,32953.0,33034.0,33464.0,34450.0,34493.0,34736.0,34723.0,34387.0,34124.0,34985.0,33520.0,32272.0,38900.0,38714.0,27204.0,26679.0,25191.0,25161.0,24651.0,25007.0,24379.0,23913.0,23199.0,22271.0,23223.0,23714.0,23738.0,23744.0,25465.0,26109.0,25540.0,24992.0,25874.0,26103.0,25136.0,26021.0,24236.0,20955.0,21781.0,24227.0,24435.0,24501.0,25998.0,26341.0,27037.0
Zobowiązania krótkoterminowe,85977.0,100508.0,78702.0,87673.0,106017.0,122717.0,98695.0,87208.0,78987.0,99778.0,100118.0,70462.0,65960.0,103117.0,98443.0,123653.0,132921.0,140313.0,114670.0,97396.0,106160.0,136948.0,117559.0,100739.0,113658.0,146912.0,134961.0,140876.0,150684.0,156707.0,139695.0,131648.0,148463.0,189731.0,147433.0,144563.0,163355.0,198122.0,157611.0,202530.0,212013.0,286980.0,227648.0,217434.0,215115.0,270176.0,256421.0,292716.0,301591.0,412582.0,323347.0,333771.0,347610.0,472178.0,397090.0,416095.0,443524.0,426373.0,370353.0,248728.0,212444.0,186391.0,345559.0,362672.0,399050.0,374176.0,310692.0,341298.0,321983.0,333756.0,303760.0,240723.0,274141.0,292190.0,278832.0,277766.0
Inne zobowiązania krótkoterminowe,4894.0,12615.0,12999.0,25288.0,16627.0,9013.0,8346.0,22663.0,27722.0,44369.0,46261.0,19717.0,20186.0,51054.0,23523.0,18157.0,17583.0,18948.0,18756.0,14457.0,19765.0,36275.0,19032.0,15383.0,23494.0,37496.0,23421.0,22724.0,23049.0,39766.0,25456.0,28479.0,32635.0,63783.0,32520.0,31968.0,38277.0,76228.0,43448.0,64509.0,59973.0,134519.0,68194.0,60357.0,45965.0,77819.0,47135.0,48149.0,53326.0,152718.0,54934.0,60199.0,59487.0,147174.0,58435.0,61853.0,65523.0,91770.0,59695.0,60299.0,64818.0,62216.0,63309.0,71387.0,89964.0,117435.0,77047.0,78168.0,95196.0,89916.0,84610.0,87624.0,108768.0,141685.0,112250.0,114635.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,265127.0,286626.0,277431.0,292845.0,310778.0,329320.0,322069.0,317507.0,318740.0,332542.0,352345.0,329731.0,335021.0,348612.0,351802.0,368882.0,378830.0,378143.0,361256.0,348484.0,359057.0,389356.0,380721.0,368410.0,386440.0,416071.0,421627.0,433553.0,450182.0,455260.0,458245.0,455008.0,484029.0,516583.0,506272.0,514109.0,548201.0,572154.0,561449.0,621621.0,649641.0,683255.0,648575.0,670082.0,689737.0,751550.0,765180.0,817177.0,852498.0,891406.0,828059.0,843573.0,875697.0,934509.0,869998.0,899762.0,971040.0,963239.0,941747.0,954664.0,992001.0,942141.0,986215.0,1004181.0,1056328.0,1030921.0,979349.0,939670.0,970256.0,1024943.0,1028836.0,1016547.0,1064205.0,1066409.0,1060396.0,1029794.0
Przepływy pieniężne z działalności operacyjnej,-5684.0,7942.0,25165.0,10422.0,4536.0,2516.0,21659.0,21020.0,12525.0,12175.0,26427.0,8574.0,5343.0,8451.0,25989.0,-23453.0,8503.0,12791.0,27336.0,15280.0,15073.0,7815.0,27660.0,7522.0,9014.0,287.0,23989.0,10263.0,-4188.0,22202.0,36526.0,20276.0,12918.0,19493.0,43860.0,30834.0,22786.0,37268.0,39513.0,33980.0,4548.0,34160.0,35013.0,34703.0,359.0,30950.0,39466.0,26227.0,20429.0,23427.0,19954.0,25879.0,11714.0,8513.0,24908.0,18828.0,23389.0,26520.0,6140.0,28453.0,28512.0,29145.0,48779.0,46799.0,39983.0,7602.0,7994.0,19419.0,12909.0,9938.0,27762.0,41341.0,51706.0,35439.0,54227.0,46493.0
Amortyzacja,5719.0,6241.0,6241.0,6759.0,5979.0,6728.0,6593.0,6989.0,7161.0,5897.0,7196.0,7346.0,7349.0,7614.0,8205.0,7586.0,7288.0,7564.0,7583.0,7668.0,7497.0,7833.0,8141.0,8009.0,7331.0,7327.0,7790.0,7880.0,7896.0,8471.0,8518.0,9000.0,8778.0,9020.0,8649.0,9154.0,8592.0,8974.0,9173.0,9437.0,9061.0,9426.0,9288.0,9452.0,8556.0,8449.0,9674.0,9688.0,8969.0,9445.0,9724.0,10169.0,9757.0,10232.0,10484.0,11040.0,12857.0,13199.0,14084.0,15577.0,14572.0,15400.0,16107.0,16317.0,15599.0,15682.0,15697.0,16352.0,15427.0,15367.0,15456.0,15430.0,15754.0,16020.0,16232.0,15973.0
Przepływy pieniężne z działalności inwestycyjnej,-11955.0,-13111.0,6375.0,-20699.0,-6988.0,-8488.0,-3215.0,-8081.0,-1563.0,-12159.0,-9787.0,-5272.0,-10791.0,-11742.0,-16527.0,-15285.0,-6440.0,-1838.0,2729.0,-8798.0,-6923.0,-8745.0,-8749.0,-5371.0,-6612.0,-4797.0,-14301.0,-9784.0,-6762.0,-11482.0,-9195.0,-7540.0,-6121.0,-324.0,-2992.0,-5533.0,-9617.0,-9335.0,-5270.0,-28671.0,-12565.0,-6690.0,-13503.0,-11996.0,-15373.0,-9899.0,-25843.0,-6721.0,-18617.0,-21657.0,-13890.0,-66781.0,14307.0,-72037.0,-11300.0,-44646.0,8918.0,-16790.0,-16476.0,-38009.0,-28040.0,-14180.0,-2955.0,-64166.0,28860.0,-12367.0,-7755.0,7515.0,-14605.0,-25915.0,-17848.0,-7462.0,-36620.0,-13845.0,1762.0,-29248.0
CAPEX (niematerialne i rzeczowe),11927.0,13201.0,6045.0,15848.0,8970.0,13341.0,5956.0,8713.0,10876.0,12745.0,12277.0,7632.0,6729.0,13585.0,17842.0,12421.0,6373.0,5150.0,6990.0,12395.0,7316.0,10726.0,9321.0,10634.0,10328.0,10409.0,11706.0,17062.0,9163.0,13276.0,15856.0,15653.0,5628.0,7752.0,8672.0,12010.0,7445.0,9830.0,9410.0,39602.0,9321.0,10135.0,15113.0,29528.0,14050.0,6762.0,8167.0,13506.0,13323.0,26997.0,16253.0,31246.0,20895.0,30799.0,15181.0,40340.0,22776.0,33302.0,27600.0,34617.0,23468.0,9011.0,4280.0,10622.0,4459.0,11482.0,9010.0,14176.0,11424.0,28276.0,27425.0,10081.0,12350.0,11892.0,12493.0,29115.0
Przepływy pieniężne z działalności finansowej,19151.0,4249.0,-23026.0,2383.0,559.0,6935.0,-16540.0,-13810.0,-10385.0,-2261.0,6394.0,-16824.0,-4258.0,6038.0,-5933.0,33604.0,-3051.0,-10538.0,-28548.0,-9476.0,-7248.0,7532.0,-18031.0,-5701.0,-3837.0,7844.0,-12168.0,96.0,8946.0,-10408.0,-25358.0,-3899.0,4096.0,8521.0,-29376.0,1025.0,1310.0,-4945.0,-36520.0,20596.0,4091.0,8105.0,-58386.0,2842.0,7615.0,21684.0,-25264.0,31110.0,-511.0,3743.0,-79655.0,8921.0,7510.0,23872.0,-63278.0,17865.0,5664.0,-15747.0,-27821.0,8963.0,576.0,-4158.0,-6728.0,-3354.0,-13828.0,-15132.0,-45712.0,-45050.0,-17327.0,15156.0,-11278.0,-2301.0,-117.0,-24377.0,-26334.0,-27608.0
Emisja akcji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,14773.0,0.0,0.0,0.0,16799.0,0.0,0.0,0.0,28591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11839.0,0.0,0.0,0.0,14116.0,0.0,0.0,0.0,16812.0,0.0,0.0,0.0,30882.0,0.0,0.0,0.0,34091.0,0.0,0.0,0.0,71237.0,0.0,0.0,0.0,26882.0,0.0,0.0,0.0,96775.0,0.0,0.0,0.0,80646.0,0.0,0.0,0.0,26882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31291.0,0.0
Przepływy pieniężne razem,1512.0,-920.0,8514.0,-7894.0,-1893.0,963.0,1904.0,-871.0,577.0,-2245.0,23034.0,-13522.0,-9706.0,2747.0,3529.0,-5134.0,-988.0,415.0,1517.0,-2994.0,902.0,6602.0,880.0,-3550.0,-1435.0,3334.0,-2480.0,575.0,-2004.0,312.0,1973.0,8837.0,10893.0,27690.0,11492.0,26326.0,14479.0,22988.0,-2277.0,25905.0,-3926.0,35575.0,-36876.0,25549.0,-7399.0,42735.0,-11641.0,50616.0,1301.0,5513.0,-73591.0,-31981.0,33531.0,-39652.0,-49670.0,-7953.0,37971.0,-6017.0,-38157.0,-593.0,1048.0,10807.0,39096.0,-20721.0,55015.0,-19897.0,-45473.0,-18116.0,-19023.0,-821.0,-1364.0,31578.0,14969.0,-2783.0,29655.0,-10363.0
