,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Rzeczowe składniki majątku trwałego,134048.0,145155.0,148575.0,175138.0,178741.0,184698.0,191771.0,193834.0,198873.0,195481.0,208099.0,258334.0,305646.0,348430.0,380432.0,469077.0,476391.0,471779.0,460007.0,441137.0,440317.0,433427.0,433396.0,419805.0,418851.0,408360.0,428316.0,447725.0,455349.0,510310.0,527607.0,598502.0,655319.0,732646.0,785359.0,896804.0,945338.0,1015388.0,1039202.0,1038837.0,1080117.0,1129201.0,1149045.0,1258751.0,1241312.0,1265973.0,1260259.0,1291338.0,1272047.0,1248534.0,1294488.0,1347570.0,1480127.0,1558529.0,1648279.0,1818316.0,4750885.0,4860243.0,5095275.0,5312623.0,5340441.0,5102902.0,4933385.0,5028841.0,5181972.0,5486389.0,6056018.0,6172798.0,5224984.0,5427570.0,5769049.0,6224391.0,6351600.0,6344600.0,6807600.0,6887600.0
Należności długoterminowe,261.0,199.0,192.0,187.0,256.0,393.0,254.0,250.0,262.0,1517.0,3449.0,3589.0,3663.0,4212.0,4909.0,1773.0,1770.0,1416.0,1328.0,1057.0,1007.0,1130.0,1042.0,1062.0,1046.0,1170.0,1082.0,4549.0,4806.0,5067.0,5782.0,8680.0,10509.0,7883.0,8879.0,12928.0,11723.0,13685.0,13983.0,6300.0,6734.0,7317.0,5752.0,5914.0,5817.0,6176.0,6541.0,6180.0,5412.0,4610.0,4646.0,4836.0,6945.0,8063.0,7241.0,7822.0,8294.0,9966.0,8891.0,7965.0,7706.0,12116.0,16439.0,13512.0,13783.0,16572.0,21073.0,18614.0,5860.0,323731.0,343031.0,314574.0,364500.0,282400.0,307600.0,229300.0
Inwestycje długoterminowe,958.0,927.0,896.0,876.0,844.0,880.0,895.0,903.0,872.0,916.0,935.0,910.0,997.0,1070.0,719.0,719.0,719.0,719.0,719.0,719.0,16719.0,719.0,719.0,231.0,206.0,892.0,888.0,883.0,879.0,874.0,851.0,847.0,792.0,11220.0,11216.0,10502.0,10525.0,10502.0,10502.0,2551.0,2300.0,2253.0,2092.0,1762.0,1789.0,1857.0,1707.0,136.0,86.0,87.0,87.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7424.0,7799.0,7602.0,8500.0,8700.0,10300.0,9000.0
Pozostałe aktywa trwałe,5810.0,4500.0,4498.0,4794.0,5190.0,5805.0,6732.0,9241.0,11084.0,11781.0,11690.0,13024.0,16147.0,17575.0,17456.0,20054.0,25580.0,24588.0,23250.0,22220.0,17602.0,19937.0,18962.0,16668.0,15763.0,15722.0,17391.0,19148.0,19263.0,22672.0,22944.0,23111.0,29100.0,35046.0,38276.0,30426.0,46106.0,44038.0,49100.0,152891.0,150111.0,178613.0,184111.0,206121.0,208578.0,211205.0,203424.0,210393.0,202145.0,202699.0,212426.0,216010.0,202019.0,202859.0,214480.0,214878.0,176774.0,118549.0,130037.0,136791.0,195351.0,131832.0,170105.0,181051.0,187566.0,243081.0,289665.0,431161.0,247693.0,338582.0,310299.0,358912.0,305200.0,333600.0,319300.0,315100.0
Aktywa obrotowe,220351.0,215827.0,248207.0,239305.0,229293.0,240842.0,290994.0,316485.0,324768.0,352426.0,373295.0,409112.0,398665.0,460806.0,503118.0,659504.0,640299.0,575119.0,540986.0,621610.0,587424.0,708094.0,689563.0,716446.0,650451.0,785806.0,762063.0,868931.0,810067.0,924418.0,947774.0,1022366.0,1051503.0,1208488.0,1238049.0,1259662.0,1246564.0,1395729.0,1419857.0,1417310.0,1564983.0,1601844.0,1742238.0,1768173.0,1761569.0,1913259.0,1954658.0,1839268.0,1856098.0,2145084.0,2203559.0,2287125.0,2163819.0,2609132.0,2929755.0,2963056.0,2750171.0,3197317.0,3357887.0,3735143.0,4064998.0,3744055.0,4467473.0,4733200.0,4952736.0,5323051.0,6238402.0,7107533.0,9752170.0,8434234.0,6676846.0,5569267.0,5841000.0,5634400.0,5787000.0,5828700.0
Zapasy,173831.0,171508.0,198440.0,171566.0,170560.0,172950.0,210383.0,230435.0,234026.0,262829.0,263869.0,289527.0,280140.0,316337.0,342868.0,462644.0,492055.0,414843.0,361690.0,322756.0,334327.0,389053.0,423433.0,424437.0,420347.0,503275.0,553613.0,594606.0,578269.0,607130.0,658204.0,656070.0,715837.0,820257.0,845201.0,805235.0,837576.0,963099.0,1036797.0,979345.0,1131080.0,1167144.0,1335973.0,1319735.0,1373628.0,1443972.0,1438251.0,1164135.0,1251438.0,1480214.0,1637099.0,1472537.0,1402901.0,1490477.0,1587055.0,1590368.0,1370024.0,1984838.0,2022992.0,1921139.0,1992377.0,1641734.0,1643422.0,2074447.0,2239336.0,2310985.0,2961578.0,3864113.0,3663416.0,4445103.0,3479029.0,3353404.0,3327600.0,3126400.0,3186800.0,3040300.0
Należności krótkoterminowe,35120.0,29213.0,35719.0,37653.0,45769.0,50233.0,59433.0,50471.0,57131.0,51093.0,62834.0,60809.0,72347.0,88998.0,104883.0,100895.0,95117.0,104278.0,88654.0,93426.0,98607.0,103400.0,115389.0,119246.0,128192.0,123596.0,142160.0,147651.0,139724.0,162741.0,195174.0,195662.0,215500.0,232126.0,231057.0,277518.0,275131.0,259318.0,235307.0,233840.0,293850.0,256357.0,263170.0,197313.0,215305.0,216807.0,213709.0,271697.0,288699.0,194616.0,269795.0,207797.0,192776.0,177580.0,216448.0,156629.0,189694.0,175419.0,162205.0,151653.0,171643.0,219118.0,269937.0,260781.0,337293.0,266647.0,234903.0,280006.0,220979.0,1335913.0,1113586.0,1002997.0,948600.0,995200.0,890600.0,935600.0
Inwestycje krótkoterminowe,9367.0,12435.0,12098.0,27482.0,10063.0,14931.0,18385.0,32219.0,30500.0,35816.0,43521.0,55541.0,42635.0,51828.0,51567.0,90277.0,47560.0,48768.0,83587.0,198023.0,147889.0,207110.0,143294.0,166201.0,94646.0,150900.0,58342.0,116966.0,82065.0,143734.0,84919.0,159522.0,107878.0,142675.0,148259.0,161843.0,119067.0,155946.0,128916.0,183696.0,122066.0,155973.0,119965.0,224575.0,145441.0,219267.0,265976.0,365844.0,280457.0,434979.0,256502.0,514790.0,463023.0,855495.0,1043538.0,1145273.0,1123420.0,969060.0,1097031.0,1572442.0,1818948.0,1808696.0,2450911.0,2302001.0,2248914.0,2617889.0,2817920.0,2718155.0,2722694.0,2485143.0,1900907.0,1080769.0,1449500.0,1396700.0,1586200.0,1705700.0
Środki pieniężne i inne aktywa pieniężne,9292.0,12342.0,11992.0,27366.0,9886.0,14856.0,18257.0,30549.0,28818.0,33888.0,41390.0,53432.0,40524.0,49702.0,49404.0,89831.0,47184.0,48298.0,83587.0,197482.0,76709.0,118692.0,54701.0,96470.0,40739.0,96032.0,48740.0,116966.0,81913.0,143580.0,84801.0,159393.0,107746.0,134055.0,137981.0,149356.0,105430.0,143685.0,117148.0,183529.0,121882.0,155709.0,119877.0,224447.0,145345.0,219200.0,265895.0,365753.0,280380.0,434905.0,256405.0,514790.0,440861.0,651458.0,851155.0,1044969.0,991848.0,862850.0,920839.0,1361474.0,1639205.0,1763509.0,2055365.0,1277854.0,1243252.0,1594893.0,1692522.0,1354891.0,1129381.0,738085.0,646158.0,465046.0,744600.0,783700.0,908100.0,1076500.0
Pozostałe aktywa obrotowe,2033.0,2671.0,1950.0,2604.0,2901.0,2728.0,2793.0,3360.0,3111.0,2688.0,3071.0,3235.0,3543.0,3643.0,3800.0,5688.0,5567.0,7230.0,7055.0,7405.0,6601.0,8531.0,7447.0,6562.0,7266.0,8035.0,7948.0,9708.0,10009.0,10813.0,9477.0,11112.0,12288.0,13430.0,13532.0,15066.0,14790.0,17366.0,18837.0,20429.0,17987.0,22370.0,23130.0,26550.0,27195.0,33213.0,36722.0,37592.0,35504.0,35275.0,40163.0,92001.0,105119.0,85580.0,82714.0,70786.0,67033.0,68000.0,75659.0,89909.0,82030.0,74507.0,103203.0,95971.0,127193.0,127530.0,224001.0,245259.0,143556.0,168075.0,183324.0,132097.0,115300.0,116100.0,123400.0,147100.0
