,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Rzeczowe składniki majątku trwałego,126103.0,125161.0,124361.0,121660.0,121926.0,121227.0,127523.0,128660.0,128628.0,138042.0,140853.0,144695.0,177490.0,183000.0,187547.0,163785.0,164469.0,165168.0,162769.0,164250.0,161221.0,161743.0,160855.0,162973.0,162369.0,163245.0,164088.0,237662.0,237637.0,187185.0,194929.0,201859.0,200651.0,198624.0,197027.0,197927.0,196800.0,195878.0,195460.0,172199.0,171776.0,173979.0,178806.0,183439.0,181554.0,180853.0,180133.0,178585.0,177772.0,175834.0,172923.0,170934.0,168570.0,166892.0,163895.0,161250.0,172364.0,167978.0,164564.0,163155.0,161479.0,155608.0,148937.0,132309.0,5113.0,129098.0,126939.0,125892.0,124809.0,121249.0,111622.0,108700.0,108301.0,109267.0,108274.0,106443.0
Należności długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.0,1146.0,855.0,918.0,2348.0,4883.0,4624.0,3816.0,8359.0,31899.0,29706.0,37382.0,35991.0,39078.0,35648.0,38030.0,35968.0,35366.0,34007.0,34427.0,45196.0,45229.0,41163.0,43606.0,42536.0,39841.0,40396.0,40946.0,39121.0,47341.0,77780.0,83017.0,149525.0,105927.0,63879.0,81574.0,72867.0,49831.0,34352.0,27649.0,27492.0,32141.0,20375.0,49440.0,43192.0,28664.0,20808.0
Inwestycje długoterminowe,14159.0,12139.0,10506.0,10506.0,10506.0,10386.0,10385.0,18947.0,19116.0,20253.0,20045.0,14848.0,11820.0,5603.0,4471.0,4559.0,6050.0,5852.0,4362.0,4189.0,5479.0,5525.0,5283.0,3988.0,3363.0,30961.0,6181.0,97216.0,100663.0,105795.0,108058.0,120093.0,123330.0,126115.0,34734.0,32650.0,33734.0,32038.0,32029.0,33770.0,35403.0,31712.0,31858.0,30129.0,30408.0,30583.0,27371.0,24911.0,29091.0,25550.0,25893.0,25011.0,21743.0,18167.0,17676.0,15454.0,16309.0,1511.0,1489.0,1496.0,1458.0,1549.0,1464.0,1464.0,1514.0,2247.0,2620.0,2555.0,3400.0,3414.0,3469.0,1376.0,1376.0,1376.0,1227.0,58554.0
Pozostałe aktywa trwałe,5344.0,7869.0,9661.0,13188.0,15082.0,19150.0,37346.0,33791.0,46430.0,38383.0,43353.0,33126.0,35177.0,48234.0,44479.0,41118.0,54364.0,42790.0,37768.0,31403.0,33919.0,28315.0,39505.0,43852.0,44153.0,62467.0,63466.0,65922.0,61585.0,35980.0,35216.0,33078.0,32678.0,41166.0,46394.0,44936.0,46472.0,43421.0,51080.0,49536.0,55982.0,60021.0,61012.0,47796.0,61423.0,59204.0,55065.0,51387.0,44469.0,46263.0,35909.0,32784.0,35149.0,35055.0,44298.0,47749.0,45947.0,57221.0,63390.0,47538.0,47035.0,31186.0,30627.0,25562.0,26116.0,26133.0,26102.0,24526.0,24632.0,24759.0,23494.0,309.0,0.0,0.0,0.0,0.0
Aktywa obrotowe,284054.0,340894.0,333941.0,309765.0,317466.0,382157.0,457878.0,503297.0,560005.0,677056.0,619973.0,589893.0,568545.0,599348.0,576374.0,596307.0,614025.0,544137.0,531607.0,581369.0,584188.0,631387.0,641945.0,724427.0,716461.0,862768.0,860245.0,857829.0,1046500.0,879499.0,889873.0,937153.0,890254.0,845060.0,832020.0,773434.0,633379.0,784957.0,793152.0,852041.0,800966.0,850605.0,914707.0,938995.0,955312.0,832601.0,945518.0,1119397.0,1033547.0,712382.0,855211.0,991911.0,960484.0,957186.0,923512.0,1075499.0,1047398.0,1040466.0,990862.0,998918.0,820458.0,671359.0,688440.0,808996.0,630667.0,523061.0,503883.0,474435.0,448416.0,415539.0,419274.0,474055.0,374240.0,308538.0,263443.0,252721.0
Zapasy,18870.0,15378.0,19391.0,17585.0,19359.0,31681.0,25366.0,20275.0,18148.0,27419.0,29956.0,29746.0,46552.0,47310.0,50955.0,61355.0,74216.0,31582.0,33211.0,28298.0,29076.0,28179.0,27938.0,31707.0,34246.0,32642.0,32415.0,112583.0,104627.0,29455.0,27891.0,29115.0,29228.0,26701.0,26264.0,26884.0,31085.0,29038.0,27096.0,21730.0,21015.0,20452.0,19307.0,18817.0,18654.0,15117.0,11304.0,13983.0,13888.0,14191.0,15364.0,14560.0,17736.0,29354.0,27538.0,34153.0,33934.0,37022.0,32997.0,33027.0,32823.0,30643.0,36213.0,23112.0,19274.0,13661.0,15363.0,13686.0,15031.0,14148.0,18756.0,14737.0,11550.0,13766.0,10757.0,9457.0
Należności krótkoterminowe,155438.0,202424.0,186510.0,163638.0,160532.0,150533.0,193565.0,192771.0,187813.0,235904.0,252326.0,222337.0,205694.0,275579.0,157515.0,208579.0,144405.0,154785.0,204280.0,232650.0,185223.0,219100.0,211673.0,485422.0,419483.0,552578.0,376554.0,519128.0,737201.0,687834.0,780258.0,815783.0,786243.0,767786.0,770074.0,688038.0,560411.0,680850.0,703307.0,717254.0,752295.0,790168.0,681922.0,715758.0,698939.0,560766.0,689436.0,985716.0,716222.0,487794.0,693619.0,781245.0,737880.0,779294.0,740471.0,914079.0,857647.0,880280.0,827488.0,878356.0,719659.0,533937.0,551260.0,705006.0,517951.0,439991.0,403131.0,372561.0,367593.0,330935.0,316104.0,320539.0,249259.0,161289.0,154734.0,173025.0
Inwestycje krótkoterminowe,25259.0,13850.0,66592.0,69854.0,70971.0,115174.0,151975.0,223162.0,271005.0,296536.0,230292.0,241849.0,208875.0,183719.0,267697.0,268230.0,318235.0,289947.0,230509.0,255853.0,296125.0,174397.0,183219.0,206832.0,262234.0,277183.0,450880.0,225682.0,204449.0,160987.0,80491.0,85663.0,68193.0,43935.0,34682.0,57490.0,40899.0,74083.0,61762.0,38919.0,26702.0,39043.0,211902.0,203357.0,236740.0,255717.0,243807.0,118763.0,303310.0,210340.0,146193.0,195981.0,204737.0,126206.0,141007.0,107651.0,136717.0,103562.0,113046.0,66082.0,45006.0,82827.0,93824.0,76366.0,88876.0,64829.0,80686.0,83840.0,65497.0,70217.0,84188.0,138568.0,113164.0,133344.0,97719.0,70116.0
Środki pieniężne i inne aktywa pieniężne,15338.0,8645.0,58965.0,23544.0,64379.0,38161.0,147227.0,50235.0,49547.0,37224.0,32155.0,13977.0,89397.0,105368.0,188794.0,72587.0,139751.0,52733.0,49548.0,67702.0,104906.0,126970.0,146310.0,175011.0,228600.0,167313.0,325905.0,198603.0,190045.0,118224.0,44912.0,68743.0,56277.0,31376.0,29462.0,54720.0,38482.0,72084.0,55932.0,38849.0,26648.0,35013.0,207873.0,197261.0,230740.0,249719.0,233613.0,107524.0,297783.0,203851.0,140068.0,180291.0,189309.0,106548.0,123845.0,88692.0,117383.0,69127.0,77423.0,66082.0,45006.0,82765.0,93712.0,76366.0,88876.0,64829.0,80686.0,83751.0,65100.0,69817.0,75777.0,122870.0,99751.0,120058.0,90227.0,67830.0
Pozostałe aktywa obrotowe,84487.0,109242.0,61448.0,56267.0,66579.0,83425.0,85705.0,65822.0,81772.0,115930.0,106132.0,94694.0,107424.0,92740.0,100207.0,58143.0,77169.0,67823.0,63607.0,64332.0,73457.0,209429.0,218635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5676.0,5676.0,5676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22217.0,14408.0,19441.0,18999.0,19474.0,17221.0,21330.0,22588.0,23270.0,6831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
