,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Period,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3,2018/Q4,2019/Q1,2019/Q2,2019/Q3,2019/Q4,2020/Q1,2020/Q2,2020/Q3,2020/Q4,2021/Q1,2021/Q2,2021/Q3,2021/Q4,2022/Q1,2022/Q2,2022/Q3,2022/Q4,2023/Q1,2023/Q2,2023/Q3,2023/Q4
Rzeczowe składniki majątku trwałego,27897.0,27572.0,29003.0,37215.0,35896.0,35573.0,35934.0,29315.0,59185.0,64895.0,67943.0,92963.0,95833.0,370481.0,368261.0,333522.0,344668.0,347333.0,349011.0,366893.0,470747.0,481958.0,476065.0,516900.0,529000.0,553000.0,576000.0,610300.0,641300.0,677200.0,660700.0,686200.0,722400.0,720400.0,720700.0,690900.0,792400.0,726900.0,724600.0,724100.0,768900.0,771100.0,773300.0,776100.0,769800.0,777400.0,781900.0,781500.0,765300.0,797000.0,727000.0,849100.0,832300.0,851200.0,838400.0,828400.0,1422600.0,1489900.0,1564600.0,1509300.0,1571600.0,1590400.0,1571100.0,1639400.0,1636000.0,1576800.0,1573200.0,1737000.0,1712700.0,1691000.0,1829800.0,1782900.0,1779100.0,1713500.0,1721500.0,1720400.0
Należności długoterminowe,54715.0,63459.0,64363.0,57734.0,51384.0,49938.0,57997.0,54932.0,67165.0,58787.0,53496.0,42328.0,19031.0,204.0,32868.0,40319.0,41650.0,40383.0,46917.0,34612.0,38521.0,56401.0,55958.0,38400.0,35200.0,43600.0,30800.0,22300.0,21400.0,23200.0,20500.0,34100.0,38200.0,38900.0,41200.0,27100.0,33500.0,36000.0,33500.0,33300.0,52300.0,53400.0,49200.0,61100.0,68500.0,67200.0,57600.0,53800.0,114200.0,117400.0,101000.0,108300.0,106800.0,118900.0,119900.0,127500.0,117600.0,107500.0,123700.0,110300.0,110900.0,90900.0,79500.0,94200.0,90700.0,79000.0,71900.0,64900.0,77300.0,76200.0,80000.0,70600.0,81200.0,82800.0,91800.0,75800.0
Inwestycje długoterminowe,99885.0,96815.0,116031.0,89883.0,127622.0,88761.0,95652.0,98277.0,17355.0,2336.0,48877.0,448339.0,612225.0,25460.0,21571.0,36308.0,53775.0,52382.0,57103.0,67684.0,43117.0,46627.0,43578.0,96800.0,109700.0,89400.0,341100.0,372700.0,98400.0,97300.0,91000.0,103400.0,110700.0,120200.0,108300.0,578900.0,70000.0,188700.0,185200.0,192600.0,193600.0,208800.0,198000.0,284100.0,227100.0,311300.0,330400.0,375900.0,329200.0,330800.0,704900.0,384400.0,286900.0,197100.0,256700.0,307600.0,319000.0,306100.0,291800.0,307800.0,180700.0,174000.0,169000.0,180400.0,302000.0,292600.0,223600.0,159300.0,198500.0,222800.0,291800.0,228200.0,229400.0,253700.0,262900.0,241200.0
Pozostałe aktywa trwałe,19602.0,31083.0,27740.0,28136.0,26286.0,25184.0,24980.0,27209.0,29817.0,5959.0,28965.0,14569.0,31628.0,142039.0,54191.0,35619.0,23094.0,46674.0,53187.0,-808.0,45122.0,40118.0,119806.0,114700.0,107800.0,103900.0,101200.0,143500.0,119100.0,130600.0,123300.0,126400.0,126900.0,120000.0,121300.0,151900.0,132900.0,115200.0,111900.0,127200.0,129800.0,120600.0,121200.0,127400.0,129300.0,134900.0,153800.0,144900.0,148100.0,154600.0,35100.0,46500.0,129900.0,242600.0,127300.0,142900.0,150600.0,157500.0,197600.0,246600.0,422400.0,402800.0,382700.0,433200.0,323000.0,506200.0,331100.0,388200.0,355800.0,338500.0,380200.0,356600.0,335800.0,344900.0,323400.0,315200.0
Aktywa obrotowe,246631.0,201042.0,257836.0,385084.0,265704.0,287200.0,313722.0,396057.0,632258.0,653800.0,633509.0,957897.0,790003.0,1373544.0,1271980.0,1460354.0,1369898.0,1203958.0,1243157.0,1293242.0,1230869.0,1409728.0,1213502.0,2461100.0,2355100.0,2154200.0,2313800.0,2872200.0,2755200.0,2820200.0,2540200.0,2847600.0,2705800.0,2684100.0,2590100.0,2945800.0,3205400.0,2958100.0,2980900.0,3441300.0,3479900.0,3376700.0,3665300.0,4257100.0,4082400.0,3953200.0,3658900.0,4331800.0,3897200.0,3791900.0,1595800.0,4392800.0,4268800.0,4308000.0,4560600.0,4993300.0,5399200.0,5196900.0,5447600.0,5752300.0,6349900.0,5992800.0,6022000.0,6954200.0,7028400.0,6729300.0,7337100.0,8145100.0,8635500.0,8308600.0,9394900.0,9371000.0,9206200.0,8390000.0,8552600.0,8619600.0
Zapasy,20762.0,19319.0,24029.0,20171.0,27825.0,18494.0,18681.0,16900.0,25464.0,32084.0,29149.0,36615.0,38494.0,78579.0,46868.0,61275.0,55298.0,45835.0,66227.0,45656.0,56816.0,49656.0,48643.0,66700.0,58400.0,59000.0,76400.0,62100.0,60100.0,79400.0,60500.0,77200.0,85600.0,108200.0,109400.0,95900.0,108600.0,61100.0,70900.0,59800.0,75600.0,89300.0,112700.0,71900.0,79200.0,85300.0,81100.0,76100.0,65700.0,69500.0,52900.0,72900.0,81200.0,76900.0,93800.0,94300.0,99300.0,111200.0,124100.0,122600.0,123200.0,136600.0,162900.0,186900.0,190200.0,174000.0,181200.0,202500.0,273800.0,333900.0,376400.0,326000.0,346500.0,319700.0,352000.0,325900.0
Należności krótkoterminowe,134213.0,116035.0,146259.0,219396.0,151025.0,137527.0,158093.0,194185.0,245950.0,313612.0,350003.0,566426.0,429723.0,720166.0,726520.0,819551.0,798191.0,743022.0,711846.0,816641.0,743334.0,754052.0,716018.0,1340000.0,1216400.0,1251100.0,1325700.0,1600700.0,1640200.0,1771800.0,1405300.0,1596300.0,1418400.0,1577800.0,1569900.0,1602000.0,1595800.0,1591600.0,1639900.0,1892700.0,1802700.0,1922600.0,2037900.0,2239900.0,1982100.0,2130500.0,2030500.0,2344900.0,2292500.0,2311700.0,919900.0,2519900.0,2358300.0,2466400.0,2584700.0,2556500.0,3089600.0,2856400.0,3009300.0,3024400.0,3177800.0,3000800.0,3129200.0,3385700.0,3560800.0,3619000.0,3898700.0,4396400.0,4353800.0,4611100.0,4994600.0,4905100.0,4895000.0,4776700.0,4883400.0,4627000.0
Inwestycje krótkoterminowe,72450.0,49800.0,73973.0,131577.0,68865.0,115555.0,124595.0,165958.0,336938.0,283538.0,231243.0,329142.0,276516.0,516011.0,384737.0,510738.0,423148.0,323500.0,373670.0,353773.0,331461.0,516395.0,358463.0,964300.0,969500.0,741000.0,813000.0,1104700.0,929900.0,841000.0,956400.0,1074800.0,1085600.0,904800.0,785700.0,854000.0,1348400.0,1174700.0,1163400.0,1366700.0,1471500.0,1217900.0,1372300.0,1796900.0,1845000.0,1549800.0,1367400.0,1736000.0,1344200.0,1209000.0,548300.0,1633700.0,1630200.0,1514700.0,1688800.0,1939800.0,1961700.0,1976400.0,2022600.0,2348300.0,2737600.0,2562400.0,2460800.0,3082600.0,2920000.0,2604900.0,2923200.0,3079300.0,3616500.0,2989400.0,3569600.0,3756400.0,3537500.0,2951000.0,2946300.0,3298000.0
Środki pieniężne i inne aktywa pieniężne,33977.0,23584.0,34550.0,62140.0,35907.0,35257.0,37842.0,47355.0,221924.0,187200.0,138352.0,241515.0,184524.0,311506.0,274481.0,451761.0,364383.0,284636.0,361690.0,342788.0,322309.0,510127.0,353959.0,786800.0,834200.0,635100.0,683800.0,974800.0,808900.0,753800.0,867200.0,959900.0,984700.0,805300.0,710100.0,756400.0,1246800.0,1084500.0,1006100.0,1223800.0,1317800.0,1090000.0,1225500.0,1599700.0,1577900.0,1281300.0,1096700.0,1502600.0,1183900.0,1080000.0,488700.0,1547700.0,1546700.0,1447400.0,1604000.0,1800500.0,1853600.0,1867500.0,1917400.0,2153500.0,2634800.0,2489400.0,2392700.0,2896000.0,2716900.0,2492400.0,2714500.0,3065400.0,3451900.0,2778900.0,3334700.0,3636000.0,3189200.0,2545300.0,2594700.0,2987100.0
Pozostałe aktywa obrotowe,19189.0,14209.0,11900.0,13940.0,15748.0,13049.0,12353.0,15564.0,20456.0,21116.0,23114.0,25714.0,45270.0,58788.0,113855.0,68790.0,93261.0,91601.0,91414.0,74477.0,96823.0,85150.0,88261.0,85700.0,106000.0,98600.0,94000.0,97000.0,122600.0,125500.0,117900.0,99300.0,116200.0,83900.0,114000.0,371200.0,132400.0,115700.0,91700.0,108900.0,123400.0,140200.0,135700.0,141700.0,168900.0,176600.0,169000.0,164400.0,184500.0,191700.0,66400.0,158900.0,191700.0,242500.0,183700.0,391800.0,240200.0,249300.0,290100.0,255700.0,310000.0,291700.0,267800.0,299000.0,357400.0,331400.0,334000.0,454600.0,387900.0,359800.0,355300.0,341000.0,384700.0,301200.0,328600.0,325500.0
