,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Rzeczowe składniki majątku trwałego,1089687.0,999600.0,987890.0,993250.0,1048464.0,1021167.0,1020785.0,1004923.0,985343.0,979281.0,986925.0,986992.0,973566.0,972004.0,1003291.0,1053479.0,1041922.0,1054863.0,1108843.0,1156999.0,1157941.0,1189994.0,1214170.0,1252126.0,1234648.0,1242430.0,1279079.0,1301027.0,1284885.0,1276678.0,1301518.0,1349762.0,1328024.0,1319492.0,1344338.0,1367401.0,1356744.0,1383232.0,1481453.0,1545698.0,1556265.0,1584382.0,1616791.0,1661996.0,1644665.0,1635297.0,1656817.0,1677238.0,1642647.0,1614883.0,1605092.0,1609634.0,1579000.0,1569128.0,1573010.0,1589656.0,1627471.0,1623558.0,1645311.0,1676888.0,1647541.0,1633557.0,1637476.0,1678789.0,1669646.0,1654057.0,1675253.0,1728408.0,1739659.0,1774056.0,1838738.0,2143095.0,2245172.0,2379327.0,2470797.0,2602951.0
Należności długoterminowe,76.0,31.0,15.0,0.0,0.0,0.0,0.0,2045.0,2045.0,2105.0,2096.0,7889.0,6387.0,6112.0,6079.0,5950.0,5551.0,5683.0,5457.0,6359.0,6258.0,4894.0,8333.0,6360.0,6735.0,6611.0,6773.0,4579.0,4892.0,7078.0,6962.0,6978.0,7990.0,9253.0,4115.0,4233.0,3962.0,23411.0,7191.0,6143.0,5957.0,28943.0,9272.0,9441.0,8574.0,26531.0,8477.0,8406.0,7565.0,11659.0,7374.0,8938.0,8125.0,7853.0,13822.0,9936.0,8995.0,8788.0,8674.0,10984.0,10784.0,10328.0,10182.0,5393.0,8303.0,7985.0,7839.0,5086.0,5252.0,5020.0,4920.0,4800.0,4211.0,4013.0,3926.0,3818.0
Inwestycje długoterminowe,27768.0,70374.0,70349.0,14508.0,14514.0,11347.0,11127.0,29568.0,37358.0,30162.0,30478.0,31842.0,29673.0,29016.0,28817.0,29382.0,29563.0,32874.0,32323.0,37789.0,37456.0,34358.0,34175.0,33425.0,33051.0,35502.0,34739.0,23994.0,23959.0,20326.0,20043.0,19575.0,31680.0,30580.0,30370.0,30187.0,30465.0,31916.0,31540.0,31282.0,17848.0,17570.0,17309.0,30868.0,30539.0,30237.0,29907.0,29902.0,29572.0,29233.0,29232.0,29014.0,28807.0,28711.0,28333.0,28417.0,15803.0,15615.0,15427.0,15533.0,15332.0,15120.0,14914.0,14948.0,15952.0,14520.0,15246.0,14066.0,13831.0,13664.0,3901.0,17427.0,17224.0,16875.0,17777.0,16963.0
Pozostałe aktywa trwałe,31323.0,28687.0,31752.0,40597.0,36196.0,33025.0,34538.0,7391.0,9871.0,10633.0,9880.0,10347.0,9491.0,5481.0,2556.0,2817.0,2639.0,13376.0,8054.0,832.0,2009.0,923.0,765.0,780.0,801.0,1069.0,1027.0,1044.0,864.0,734.0,812.0,807.0,801.0,917.0,978.0,5187.0,532.0,0.0,0.0,2296.0,134.0,4.0,9346.0,11802.0,6418.0,11659.0,24408.0,27521.0,27760.0,22061.0,33063.0,35052.0,32029.0,51081.0,55598.0,65095.0,70149.0,81729.0,80785.0,80639.0,83131.0,72904.0,71442.0,104393.0,101537.0,92282.0,201828.0,199981.0,202165.0,204588.0,206328.0,156393.0,183568.0,163264.0,148349.0,132444.0
Aktywa obrotowe,253187.0,265181.0,238410.0,336008.0,288551.0,258769.0,247753.0,329249.0,329405.0,323282.0,244479.0,298049.0,345870.0,345501.0,320611.0,370336.0,399184.0,386983.0,398760.0,551722.0,498615.0,424719.0,397761.0,507811.0,530912.0,380555.0,411362.0,493309.0,458250.0,433236.0,271424.0,410742.0,272111.0,385306.0,429111.0,474112.0,437423.0,405679.0,417792.0,440641.0,427756.0,414633.0,425098.0,498346.0,590634.0,479828.0,386809.0,501338.0,635885.0,560972.0,464724.0,600237.0,729043.0,642243.0,611261.0,649506.0,828021.0,723734.0,700309.0,760055.0,1038861.0,868003.0,853434.0,1008295.0,1271563.0,909405.0,768768.0,1216963.0,1089661.0,939800.0,995101.0,1166908.0,1681246.0,1089644.0,1005359.0,1921844.0
Zapasy,22451.0,35736.0,69507.0,71611.0,26895.0,33693.0,64262.0,72673.0,46104.0,41001.0,60456.0,73925.0,44278.0,64576.0,108851.0,119238.0,78444.0,80448.0,141742.0,164423.0,110378.0,73494.0,120510.0,146621.0,101226.0,123822.0,146529.0,157072.0,109936.0,124869.0,152762.0,169698.0,64045.0,94747.0,150734.0,122210.0,84522.0,99162.0,161742.0,178280.0,129440.0,126577.0,147573.0,140071.0,114414.0,56141.0,93305.0,100060.0,83078.0,96495.0,83286.0,99317.0,73043.0,108776.0,144068.0,116544.0,132425.0,93168.0,139824.0,123111.0,123763.0,106505.0,138529.0,179376.0,284697.0,112025.0,94848.0,282228.0,63745.0,103721.0,145630.0,262687.0,131698.0,149211.0,229040.0,322364.0
Należności krótkoterminowe,100837.0,66353.0,64307.0,115978.0,119524.0,63245.0,70286.0,147966.0,92210.0,63134.0,72029.0,127452.0,116875.0,84413.0,109371.0,142564.0,125345.0,89294.0,87474.0,200007.0,141248.0,106407.0,102462.0,182313.0,166394.0,87199.0,107831.0,200532.0,130536.0,106168.0,110365.0,229305.0,179155.0,227762.0,138534.0,184460.0,161623.0,133722.0,144144.0,221366.0,226909.0,130408.0,139510.0,222799.0,197318.0,142959.0,112591.0,183919.0,155490.0,87858.0,93782.0,148417.0,174482.0,71357.0,137006.0,178922.0,227833.0,95828.0,102067.0,162935.0,154994.0,754465.0,709195.0,814836.0,968203.0,785358.0,661134.0,867737.0,996497.0,809430.0,806398.0,770611.0,1154106.0,889867.0,701449.0,1441553.0
Inwestycje krótkoterminowe,121708.0,153868.0,94685.0,142114.0,134163.0,161831.0,108584.0,107333.0,188897.0,217488.0,109780.0,95323.0,176815.0,192329.0,100431.0,106729.0,187558.0,211275.0,168081.0,185676.0,240247.0,237117.0,173988.0,177421.0,256840.0,166151.0,156142.0,96563.0,182455.0,202199.0,8297.0,11739.0,28911.0,62419.0,139465.0,167442.0,165418.0,172795.0,111906.0,40995.0,71407.0,157648.0,132543.0,130004.0,273430.0,275256.0,175441.0,214809.0,394767.0,367409.0,279496.0,350693.0,480858.0,461450.0,323527.0,354040.0,467763.0,534738.0,458418.0,474009.0,760104.0,7033.0,5710.0,14083.0,18663.0,12022.0,12786.0,66998.0,29419.0,26649.0,43073.0,133610.0,395442.0,50566.0,74870.0,157927.0
Środki pieniężne i inne aktywa pieniężne,121598.0,138494.0,94562.0,141722.0,133883.0,119488.0,108298.0,107038.0,168927.0,117112.0,101492.0,92201.0,123050.0,128438.0,89408.0,102220.0,163265.0,194757.0,166471.0,183753.0,238344.0,235854.0,172726.0,176194.0,255549.0,161036.0,151027.0,96551.0,182256.0,200820.0,6204.0,11069.0,28860.0,61817.0,139438.0,159074.0,157019.0,172782.0,111893.0,40983.0,71407.0,157632.0,132400.0,129992.0,273418.0,275240.0,175429.0,214797.0,349954.0,367377.0,279484.0,350681.0,15296.0,9814.0,13724.0,18935.0,1897.0,1502.0,3845.0,16194.0,39408.0,7033.0,5710.0,14083.0,15780.0,6217.0,6987.0,21624.0,5581.0,3894.0,3806.0,5170.0,29905.0,16035.0,28956.0,34277.0
Pozostałe aktywa obrotowe,8191.0,9224.0,9911.0,6305.0,7969.0,0.0,4621.0,1273.0,2190.0,1655.0,2210.0,1349.0,7902.0,4183.0,1958.0,1805.0,7837.0,4794.0,1463.0,1616.0,6742.0,3003.0,801.0,1456.0,6452.0,3383.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
