,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,3593.0,3592.0,3566.0,3566.0,3617.0,4202.0,3607.0,3599.0,1833.0,16.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.0,1811.0,1811.0,1811.0,1814.0,60236.0,60579.0,64731.0,64249.0,60400.0,57952.0,56360.0,55029.0,55029.0,28964.0,28931.0,31972.0,65082.0,32648.0,32648.0,31634.0,24491.0,10207.0,10207.0,10207.0,10207.0,24188.0,24188.0,24096.0,24096.0,24439.0,24359.0,25306.0,25306.0,1290.0,1317.0,1297.0,1301.0,1373.0,1400.0,3808.0,3741.0,4456.0
Aktywa razem,239007.0,243233.0,238730.0,212912.0,223361.0,246597.0,331905.0,373140.0,372412.0,389027.0,376879.0,366942.0,555092.0,599923.0,592790.0,626103.0,641704.0,677591.0,674748.0,624392.0,602395.0,684917.0,709205.0,724860.0,627326.0,652384.0,664916.0,660955.0,631456.0,569283.0,540908.0,502209.0,464467.0,481866.0,536936.0,534566.0,542735.0,594590.0,582533.0,569194.0,553969.0,551551.0,587319.0,541109.0,524286.0,569000.0,585894.0,548572.0,527564.0,541313.0,579247.0,435109.0,418648.0,450005.0,446635.0,373362.0,418742.0,409151.0,430175.0,451973.0,455943.0,446261.0,458899.0,478581.0,475912.0,545414.0,556110.0,494036.0,552349.0,630923.0,694565.0,678126.0,735727.0,803195.0,783768.0,709749.0
Kapitał własny akcjonariuszy jednostki dominującej,-83599.0,-83859.0,-91454.0,-105089.0,-101952.0,-94895.0,-89937.0,109123.0,128273.0,140751.0,173184.0,183658.0,175650.0,188386.0,199818.0,205776.0,224579.0,233631.0,244245.0,241385.0,235184.0,243874.0,248052.0,225456.0,233368.0,253027.0,277536.0,241490.0,244166.0,245966.0,246245.0,228741.0,232913.0,238006.0,239286.0,250602.0,254790.0,259970.0,266729.0,266549.0,268346.0,270795.0,274435.0,253662.0,254601.0,250440.0,254713.0,229953.0,227852.0,231326.0,233933.0,149265.0,152676.0,155050.0,158803.0,156855.0,158025.0,160574.0,162792.0,165091.0,161669.0,167951.0,169232.0,173558.0,175878.0,183589.0,186957.0,190812.0,196570.0,202673.0,210476.0,226892.0,238174.0,260213.0,269152.0,286613.0
Kapitał (fundusz) podstawowy,20327.0,20327.0,20327.0,20327.0,20327.0,20327.0,20327.0,128568.0,128568.0,128568.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149265.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,149131.0,147951.0
Udziały (akcje) własne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1048.0,-1048.0,-800.0,-4300.0,-4003.0,-6628.0,-6608.0,-6366.0,-7306.0,-7306.0,-7306.0,-7306.0,-7306.0,-7306.0,-7306.0,-8464.0,-12933.0,-21496.0,-21496.0,-21496.0,-21496.0,-21496.0,-21496.0,-21496.0,-21496.0,-18016.0,-15391.0,-15391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapitał (fundusz) zapasowy,5732.0,8670.0,8670.0,8833.0,7754.0,10511.0,11027.0,39358.0,39352.0,106156.0,106034.0,105243.0,117365.0,152468.0,120819.0,121524.0,121752.0,137454.0,139210.0,139218.0,137943.0,68557.0,68509.0,69038.0,69504.0,77745.0,77765.0,76567.0,79269.0,89331.0,89331.0,89370.0,91013.0,82931.0,82981.0,89148.0,89543.0,84644.0,96753.0,97639.0,97639.0,97697.0,96609.0,96609.0,95744.0,98043.0,98043.0,98044.0,98080.0,67921.0,67921.0,67921.0,67938.0,45244.0,45244.0,45244.0,39343.0,39663.0,34067.0,34068.0,35831.0,35440.0,35440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Udziały niekontrolujące,241.0,1480.0,1668.0,1822.0,1685.0,2218.0,2455.0,12763.0,13648.0,15080.0,16931.0,16185.0,16945.0,17120.0,18106.0,18607.0,19722.0,18993.0,19763.0,21138.0,21493.0,20142.0,20428.0,20806.0,21150.0,21154.0,21944.0,21826.0,21662.0,21042.0,21424.0,21835.0,22023.0,22054.0,20634.0,20222.0,20335.0,20665.0,15290.0,13680.0,13953.0,11606.0,11686.0,11628.0,11637.0,2569.0,2691.0,2777.0,2662.0,2680.0,2702.0,2429.0,2457.0,2322.0,2023.0,1985.0,2019.0,1641.0,1752.0,1606.0,1438.0,1531.0,1563.0,1777.0,1946.0,1833.0,1997.0,2108.0,2295.0,1866.0,2282.0,2738.0,2339.0,2333.0,2772.0,3277.0
Zobowiązania długoterminowe,27873.0,27651.0,29393.0,31157.0,44581.0,45814.0,46463.0,49462.0,43758.0,45237.0,29235.0,28557.0,34753.0,33807.0,37125.0,34114.0,31672.0,43034.0,42313.0,36732.0,37741.0,115394.0,76749.0,75944.0,67523.0,55769.0,60582.0,61445.0,72669.0,67062.0,40487.0,33651.0,34042.0,32953.0,50819.0,47925.0,50616.0,53336.0,59845.0,52227.0,54708.0,57064.0,46883.0,51827.0,52170.0,56267.0,58780.0,37096.0,41522.0,41082.0,43898.0,30002.0,37392.0,38444.0,38444.0,41176.0,43287.0,44794.0,42710.0,56005.0,55345.0,58987.0,56257.0,56545.0,57486.0,56059.0,59812.0,53222.0,56342.0,60723.0,56279.0,46346.0,53596.0,65642.0,66395.0,63451.0
Z tytułu dostaw i usług,172907.0,246803.0,251700.0,249657.0,256156.0,248552.0,277690.0,152330.0,163241.0,162496.0,134205.0,114097.0,293277.0,314247.0,291380.0,102532.0,99420.0,115831.0,132895.0,112417.0,84516.0,131520.0,171267.0,187598.0,127681.0,152330.0,153087.0,171648.0,130473.0,130374.0,108445.0,90478.0,61486.0,68439.0,95380.0,99863.0,87794.0,121135.0,116915.0,144813.0,101023.0,152774.0,133204.0,130264.0,99622.0,114366.0,123248.0,147810.0,101686.0,110715.0,135631.0,113079.0,87597.0,99888.0,107895.0,102647.0,127598.0,114896.0,129942.0,144381.0,143520.0,142303.0,125695.0,93327.0,84373.0,105454.0,106223.0,58005.0,83687.0,123162.0,152037.0,266878.0,263994.0,269019.0,251122.0,201068.0
Kredyty i pożyczki,51569.0,28253.0,25679.0,24191.0,14501.0,16218.0,6161.0,6781.0,4693.0,4781.0,4139.0,5944.0,13656.0,15871.0,16843.0,24786.0,10297.0,11018.0,10107.0,2687.0,10939.0,30176.0,20842.0,13139.0,23278.0,31322.0,50762.0,54659.0,72439.0,30291.0,35552.0,33764.0,30383.0,34142.0,19180.0,22480.0,21712.0,22442.0,8521.0,12158.0,24437.0,18467.0,26086.0,15962.0,10950.0,5044.0,13378.0,33125.0,36105.0,38195.0,44488.0,36657.0,41488.0,43916.0,32699.0,15506.0,30573.0,25441.0,31191.0,17928.0,29353.0,24776.0,37863.0,26749.0,27771.0,29944.0,25824.0,11596.0,11043.0,9967.0,9877.0,9481.0,9143.0,8322.0,9246.0,8096.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,1201.0,1251.0,1111.0,1129.0,1863.0,22164.0,83733.0,23627.0,1398.0,1892.0,1418.0,1727.0,2743.0,1829.0,1628.0,4306.0,5169.0,5495.0,4167.0,5674.0,5425.0,6249.0,6181.0,4512.0,4462.0,9019.0,4907.0,3438.0,3561.0,3356.0,6632.0,2541.0,3013.0,3799.0,3303.0,3954.0,3651.0,4114.0,4801.0,4854.0,4894.0,12371.0,3033.0,3613.0,3450.0,3668.0,3474.0,4226.0,3676.0,4536.0,4052.0,3613.0,4621.0,6927.0,4876.0,4556.0,5996.0,5962.0,6702.0,5526.0,12721.0,7522.0,10309.0,3736.0,5099.0,4987.0,4908.0,5168.0,5078.0,6368.0,6465.0,7033.0,8049.0,8630.0,8637.0,8145.0
Inne zobowiązania długoterminowe,17946.0,21439.0,20834.0,23148.0,23267.0,20469.0,19542.0,21732.0,20868.0,24319.0,23905.0,24873.0,25312.0,25192.0,27791.0,26411.0,24039.0,28828.0,27379.0,26856.0,28502.0,103354.0,65108.0,67170.0,59109.0,49213.0,40226.0,29213.0,42075.0,38379.0,30104.0,25516.0,25803.0,25442.0,26907.0,27033.0,26613.0,30976.0,38225.0,34937.0,35091.0,37255.0,38428.0,32550.0,33986.0,39081.0,42330.0,29832.0,34641.0,35428.0,39214.0,25564.0,30300.0,31299.0,26383.0,30150.0,31004.0,33882.0,35172.0,38665.0,37615.0,42041.0,40080.0,41020.0,43269.0,42258.0,46599.0,40403.0,44070.0,47780.0,42872.0,31610.0,33562.0,43644.0,45112.0,44511.0
Zobowiązania krótkoterminowe,294492.0,297961.0,299123.0,285022.0,279047.0,293460.0,372924.0,201792.0,186733.0,187959.0,157529.0,138542.0,327744.0,360610.0,337741.0,367606.0,365731.0,381933.0,368427.0,325137.0,307977.0,305507.0,363976.0,402654.0,305285.0,322434.0,304854.0,336194.0,292959.0,235213.0,232752.0,217982.0,175489.0,188853.0,226197.0,215817.0,216994.0,260619.0,240669.0,236738.0,216962.0,212086.0,254315.0,223992.0,205878.0,259724.0,269710.0,278746.0,255528.0,266225.0,298714.0,253413.0,226123.0,254189.0,247365.0,173346.0,215411.0,202142.0,222921.0,229271.0,237491.0,217792.0,231847.0,246701.0,240602.0,303933.0,307344.0,247894.0,297142.0,365661.0,425528.0,402150.0,441618.0,475007.0,445449.0,356408.0
Inne zobowiązania krótkoterminowe,68815.0,21654.0,20633.0,10045.0,6527.0,6526.0,5340.0,19054.0,17401.0,18790.0,17767.0,16774.0,18068.0,28663.0,27890.0,235982.0,250845.0,249589.0,221258.0,204359.0,207097.0,137562.0,165686.0,197405.0,149864.0,129763.0,96098.0,106449.0,86486.0,71192.0,82123.0,91199.0,80607.0,82473.0,108334.0,89520.0,103837.0,112928.0,110432.0,74913.0,86608.0,28474.0,91992.0,74153.0,91856.0,136646.0,129610.0,93585.0,114061.0,112779.0,114543.0,100064.0,92417.0,103458.0,101895.0,50637.0,51244.0,55843.0,55086.0,61436.0,51897.0,43191.0,57980.0,122889.0,123359.0,163548.0,170389.0,173125.0,197334.0,226164.0,257149.0,118758.0,160432.0,189036.0,176444.0,139099.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,239007.0,243233.0,238730.0,212912.0,223361.0,246597.0,331905.0,373140.0,372412.0,389027.0,376879.0,366942.0,555092.0,599923.0,592790.0,626103.0,641704.0,677591.0,674748.0,624392.0,602395.0,684917.0,709205.0,724860.0,627326.0,652384.0,664916.0,660955.0,631456.0,569283.0,540908.0,502209.0,464467.0,481866.0,536936.0,534566.0,542735.0,594590.0,582533.0,569194.0,553969.0,551551.0,587319.0,541109.0,524286.0,569000.0,585894.0,548572.0,527564.0,541313.0,579247.0,435109.0,418648.0,450005.0,446635.0,373362.0,418742.0,409151.0,430175.0,451973.0,455943.0,446261.0,458899.0,478581.0,475912.0,545414.0,556110.0,494036.0,552349.0,630923.0,694565.0,678126.0,735727.0,803195.0,783768.0,709749.0
Przepływy pieniężne z działalności operacyjnej,-6374.0,2807.0,2957.0,11989.0,-16390.0,-15870.0,455.0,14860.0,-34521.0,-1012.0,3427.0,27191.0,-36282.0,6348.0,-12134.0,26878.0,23243.0,-10046.0,-9003.0,65236.0,-47192.0,-11463.0,6100.0,85355.0,-77181.0,-13599.0,-38174.0,29073.0,-30908.0,15640.0,13409.0,9706.0,-1332.0,-5624.0,-6096.0,-13773.0,23584.0,-16799.0,17533.0,20790.0,-12201.0,6933.0,4985.0,12594.0,-4301.0,13167.0,5511.0,-35951.0,-10991.0,4757.0,-2741.0,-12645.0,-11689.0,3047.0,-19875.0,6634.0,-3442.0,5280.0,-1481.0,13252.0,-12074.0,2696.0,-1678.0,11666.0,-2769.0,11569.0,13692.0,-80.0,6828.0,18147.0,11775.0,32001.0,28931.0,22472.0,53207.0,38703.0
Amortyzacja,2703.0,2690.0,2606.0,2693.0,2490.0,2795.0,2884.0,3344.0,2929.0,3267.0,3075.0,3212.0,3827.0,5389.0,4150.0,5995.0,4368.0,5870.0,4289.0,6190.0,5282.0,5186.0,4194.0,6652.0,4659.0,6156.0,4574.0,5195.0,4195.0,5829.0,3218.0,3425.0,3309.0,3390.0,3329.0,3655.0,3304.0,3637.0,3630.0,3775.0,3521.0,3440.0,3462.0,3798.0,3552.0,3399.0,3402.0,3389.0,3315.0,3438.0,3289.0,3095.0,2863.0,3007.0,2766.0,3573.0,3036.0,3433.0,3089.0,3303.0,3184.0,3164.0,3170.0,3217.0,3169.0,3107.0,3165.0,2933.0,2951.0,3056.0,3385.0,3246.0,3456.0,4704.0,3940.0,4427.0
Przepływy pieniężne z działalności inwestycyjnej,-1427.0,-1192.0,-554.0,-1383.0,-1115.0,-1186.0,-1579.0,-2220.0,-738.0,-365.0,-8678.0,-2851.0,81414.0,147.0,-11392.0,-7596.0,-7683.0,-1694.0,-4234.0,-10104.0,-4534.0,-12330.0,-1433.0,3909.0,-1712.0,1469.0,-5017.0,-8663.0,-6510.0,-3103.0,3185.0,-1350.0,-821.0,6000.0,-2673.0,18.0,5179.0,-3311.0,-3889.0,-356.0,-1584.0,-3142.0,3419.0,-731.0,383.0,-850.0,-832.0,-678.0,267.0,-1120.0,-1794.0,36422.0,-685.0,-755.0,21045.0,13623.0,-1148.0,2294.0,-1095.0,8131.0,-507.0,-989.0,-1099.0,-1179.0,-2150.0,-604.0,-771.0,25092.0,-1180.0,-6382.0,-2332.0,-7091.0,-2401.0,-4749.0,-43595.0,-35884.0
CAPEX (niematerialne i rzeczowe),1481.0,1133.0,1278.0,1662.0,1040.0,1226.0,7030.0,-2851.0,2194.0,4350.0,2752.0,4797.0,4266.0,3512.0,8620.0,7064.0,7590.0,7302.0,4700.0,11093.0,4307.0,11163.0,454.0,3798.0,1921.0,1636.0,5791.0,7103.0,5789.0,4860.0,2492.0,1281.0,945.0,3131.0,654.0,2877.0,1723.0,3332.0,2440.0,6152.0,2268.0,2207.0,1788.0,4430.0,876.0,1645.0,2994.0,7595.0,1162.0,1685.0,2763.0,917.0,1733.0,2446.0,2533.0,2325.0,1512.0,1001.0,1592.0,2117.0,834.0,1212.0,1158.0,1135.0,2357.0,688.0,1169.0,1324.0,1305.0,2475.0,2652.0,3642.0,2208.0,4592.0,1462.0,2977.0
Przepływy pieniężne z działalności finansowej,749.0,-2309.0,-546.0,-2235.0,12827.0,23742.0,61070.0,505.0,-6093.0,-1571.0,-459.0,-22090.0,3879.0,196.0,1746.0,3037.0,-15770.0,-3070.0,-1956.0,-13967.0,7473.0,18713.0,-11386.0,-17575.0,1076.0,3226.0,28699.0,-4298.0,28626.0,-18209.0,-9969.0,-3143.0,-992.0,-2653.0,850.0,8862.0,-2083.0,-3132.0,-15056.0,-2441.0,14020.0,-8246.0,-15052.0,-338.0,-6969.0,-8085.0,6229.0,8016.0,963.0,251.0,4406.0,-9683.0,3080.0,658.0,-7518.0,-19540.0,12429.0,-8452.0,706.0,-9765.0,9647.0,-6719.0,11306.0,-13145.0,-1201.0,27.0,-6108.0,-17720.0,-3022.0,-5550.0,-2510.0,-3126.0,-3503.0,-4908.0,-5999.0,-10995.0
Emisja akcji,0.0,0.0,0.0,0.0,0.0,0.0,60980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,0.0,0.0,0.0,1936.0,0.0,0.0,0.0,2011.0,0.0,0.0,0.0,4692.0,0.0,0.0,0.0,1562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8142.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,10.0,0.0,0.0,440.0,0.0,0.0,0.0,916.0,0.0
Przepływy pieniężne razem,-7052.0,-694.0,1857.0,8371.0,-4678.0,6686.0,59946.0,13145.0,-41352.0,-2948.0,-5710.0,2250.0,49011.0,6691.0,-21780.0,22319.0,-210.0,-14810.0,-15193.0,41165.0,-44253.0,-5080.0,-6719.0,71689.0,-77817.0,-8904.0,-14492.0,16112.0,-8792.0,-5672.0,6625.0,5213.0,-3145.0,-2277.0,-7919.0,-4893.0,26680.0,-23242.0,-1412.0,17993.0,235.0,-4455.0,-6648.0,11525.0,-10887.0,4232.0,10908.0,-28613.0,-9761.0,3888.0,-129.0,14094.0,-9294.0,2950.0,-6348.0,717.0,7839.0,-878.0,-1870.0,11618.0,-2934.0,-5012.0,8529.0,-2658.0,-6120.0,10992.0,6813.0,7292.0,2626.0,6215.0,6933.0,21784.0,23027.0,12815.0,3613.0,-8176.0
