,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
Rzeczowe składniki majątku trwałego,66046.0,68002.0,69489.0,70154.0,70290.0,71020.0,70622.0,73915.0,73894.0,75791.0,82635.0,90596.0,162720.0,171694.0,176384.0,181295.0,177157.0,193577.0,197481.0,197439.0,193120.0,191136.0,191904.0,197843.0,191938.0,195943.0,199028.0,205831.0,209201.0,218231.0,224602.0,226030.0,230906.0,220183.0,211600.0,214721.0,225485.0,240715.0,224301.0,274552.0,283036.0,315749.0,345838.0,392802.0,421762.0,448481.0,455106.0,459679.0,467872.0,472715.0,478662.0,478150.0,477872.0,481455.0,487919.0,461400.0,652369.0,646484.0,661567.0,759304.0,749189.0,732237.0,763032.0,762498.0,756584.0,724671.0,718332.0,708213.0,771344.0,788587.0,894480.0,938234.0,972961.0,1011166.0,1111300.0,1185720.0
Należności długoterminowe,466.0,724.0,975.0,879.0,879.0,1068.0,1498.0,1241.0,1315.0,562.0,2516.0,2367.0,2499.0,548.0,3472.0,6027.0,5300.0,6802.0,6685.0,6682.0,7487.0,7899.0,7889.0,7159.0,8672.0,8928.0,10399.0,11102.0,11390.0,12087.0,12131.0,13050.0,2495.0,14107.0,13305.0,12366.0,12658.0,13107.0,13251.0,13111.0,13329.0,13766.0,12959.0,15467.0,14995.0,14779.0,16365.0,19798.0,21540.0,21727.0,20860.0,20014.0,19671.0,23047.0,23582.0,22346.0,22509.0,124050.0,118763.0,210264.0,213498.0,216674.0,223403.0,230426.0,235714.0,234850.0,236347.0,253710.0,256657.0,256725.0,278054.0,286822.0,288983.0,299191.0,298156.0,303129.0
Inwestycje długoterminowe,43.0,43.0,43.0,43.0,43.0,43.0,43.0,1884.0,2551.0,6119.0,7636.0,43362.0,37031.0,39001.0,47007.0,61141.0,62443.0,57016.0,57473.0,57302.0,57511.0,57841.0,55089.0,53611.0,53625.0,53625.0,53885.0,53908.0,4417.0,50380.0,33041.0,31325.0,31325.0,27543.0,27546.0,26171.0,26167.0,26179.0,25357.0,26330.0,26540.0,26318.0,26318.0,25796.0,25796.0,25795.0,25796.0,26325.0,25058.0,25377.0,25377.0,22755.0,22755.0,22755.0,22755.0,30562.0,12337.0,1287.0,12333.0,13253.0,12164.0,12164.0,12616.0,13808.0,12720.0,13808.0,13840.0,13386.0,9111.0,7930.0,6582.0,8181.0,6511.0,3181.0,11033.0,9597.0
Pozostałe aktywa trwałe,2503.0,3151.0,3153.0,3583.0,3173.0,4394.0,4370.0,5034.0,2718.0,6938.0,6725.0,9064.0,8920.0,5360.0,1670.0,282.0,1783.0,592.0,592.0,350.0,3013.0,3736.0,6996.0,4412.0,4369.0,11820.0,13447.0,10328.0,12584.0,13406.0,13478.0,19771.0,21920.0,22459.0,23330.0,24115.0,31373.0,31232.0,31411.0,29440.0,48089.0,52843.0,51683.0,56806.0,50660.0,63458.0,61669.0,25898.0,23218.0,26132.0,25743.0,24145.0,24381.0,16260.0,16256.0,38829.0,33008.0,35439.0,18896.0,18486.0,37372.0,34669.0,23224.0,13534.0,15305.0,29946.0,30775.0,16200.0,34408.0,22649.0,39946.0,20930.0,19836.0,25680.0,12015.0,23781.0
Aktywa obrotowe,277436.0,303359.0,318285.0,317860.0,358946.0,353435.0,366949.0,361329.0,461792.0,462527.0,525285.0,662532.0,867428.0,840885.0,817362.0,826656.0,855792.0,875648.0,897576.0,862896.0,927261.0,937833.0,972320.0,916199.0,1100463.0,1137629.0,1199766.0,1124583.0,1187851.0,1159684.0,1196201.0,1116370.0,1227907.0,1310417.0,1412818.0,1251490.0,1439716.0,1481335.0,1603058.0,1558150.0,1737179.0,1906145.0,1998780.0,1863423.0,2137268.0,2166865.0,2352860.0,2337908.0,2679742.0,2796754.0,3039916.0,2676955.0,3035653.0,3203934.0,3399659.0,3190709.0,3591947.0,3524235.0,3658696.0,3225027.0,3689603.0,3535806.0,3773539.0,3464910.0,4412826.0,4640545.0,5392730.0,5099370.0,6110589.0,6647055.0,7215433.0,6555300.0,7554115.0,7710078.0,8013430.0,7550897.0
Zapasy,211261.0,226503.0,236983.0,233547.0,266809.0,254124.0,262939.0,256805.0,333000.0,337712.0,391596.0,482693.0,617743.0,610511.0,591176.0,587900.0,593914.0,602873.0,603345.0,565616.0,607270.0,606829.0,646994.0,611192.0,740283.0,786559.0,789152.0,735350.0,754512.0,766747.0,773750.0,734967.0,815183.0,844382.0,950524.0,818513.0,972219.0,1000607.0,1067646.0,1040841.0,1162098.0,1310338.0,1365115.0,1251716.0,1397265.0,1443917.0,1585079.0,1510119.0,1800800.0,1950011.0,2097102.0,1771176.0,2060550.0,2152819.0,2365546.0,2200789.0,2316317.0,2283259.0,2400180.0,2062819.0,2428583.0,2237772.0,2441471.0,2223117.0,2714867.0,2817736.0,3312473.0,3112013.0,3886740.0,4273511.0,4470113.0,4096106.0,4855280.0,4868892.0,5004005.0,4440904.0
Należności krótkoterminowe,58229.0,67343.0,71896.0,71282.0,80476.0,85880.0,90608.0,88499.0,105658.0,105747.0,113610.0,156960.0,211204.0,198858.0,199726.0,213834.0,217765.0,234634.0,255137.0,269916.0,283656.0,281810.0,281297.0,270219.0,314986.0,295765.0,358336.0,328537.0,369530.0,331827.0,354336.0,344455.0,362976.0,392302.0,405868.0,382780.0,401182.0,424900.0,475337.0,451480.0,469146.0,484326.0,571699.0,538691.0,603648.0,602828.0,660887.0,706363.0,763954.0,713309.0,802526.0,744864.0,826748.0,867635.0,904676.0,875195.0,1120356.0,1088991.0,1109291.0,1018811.0,1095872.0,1000805.0,1078378.0,1007987.0,1439250.0,1540042.0,1828966.0,1746692.0,1968734.0,2116258.0,2424889.0,2102004.0,2364502.0,2520574.0,2703891.0,2742089.0
Inwestycje krótkoterminowe,7187.0,8948.0,8539.0,12087.0,10643.0,12080.0,12339.0,14527.0,23134.0,19068.0,20079.0,22879.0,38481.0,31516.0,26460.0,24922.0,44113.0,38141.0,39094.0,27364.0,36335.0,49194.0,44029.0,34788.0,45194.0,55305.0,52278.0,60696.0,63809.0,61110.0,68115.0,36948.0,49748.0,73733.0,56426.0,50197.0,66315.0,55828.0,60075.0,65829.0,105935.0,111481.0,61966.0,73016.0,136355.0,120120.0,106894.0,121426.0,114988.0,133434.0,140288.0,160915.0,148355.0,183480.0,129437.0,114725.0,155274.0,151985.0,149225.0,143397.0,165148.0,297229.0,253690.0,233806.0,258709.0,282767.0,251291.0,240665.0,255115.0,257286.0,320431.0,357190.0,334333.0,320612.0,305534.0,367904.0
Środki pieniężne i inne aktywa pieniężne,7187.0,8948.0,8539.0,12087.0,10643.0,12080.0,12339.0,14527.0,23134.0,19068.0,20079.0,22879.0,38481.0,31516.0,26460.0,24922.0,44113.0,38141.0,39094.0,27364.0,36335.0,49194.0,44029.0,34788.0,45194.0,55305.0,52278.0,60696.0,63809.0,61110.0,68115.0,36948.0,49748.0,73733.0,56426.0,50197.0,66315.0,55828.0,60075.0,65829.0,105935.0,111481.0,61966.0,73016.0,136355.0,120120.0,106894.0,121426.0,114988.0,133434.0,140288.0,160915.0,148355.0,183480.0,129437.0,114725.0,155274.0,151985.0,149225.0,143397.0,165148.0,297229.0,253690.0,233806.0,258709.0,282767.0,251291.0,240665.0,255115.0,257286.0,320431.0,357190.0,334333.0,320612.0,305534.0,367904.0
Pozostałe aktywa obrotowe,759.0,565.0,867.0,944.0,1018.0,1351.0,1063.0,1498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa trwałe przeznaczone do sprzedaży,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aktywa razem,349311.0,377811.0,395027.0,395183.0,435583.0,431750.0,444891.0,444873.0,543393.0,553298.0,625999.0,815710.0,1212084.0,1212312.0,1204395.0,1227722.0,1259758.0,1282865.0,1308977.0,1272993.0,1334925.0,1343481.0,1378272.0,1322301.0,1501642.0,1549994.0,1618083.0,1547470.0,1613203.0,1595994.0,1621488.0,1548391.0,1655855.0,1752818.0,1856053.0,1696612.0,1896292.0,1949741.0,2052217.0,2056682.0,2263200.0,2476229.0,2586823.0,2506364.0,2800831.0,2868275.0,3060802.0,3040077.0,3385283.0,3515790.0,3766175.0,3402978.0,3760554.0,3937888.0,4139260.0,3943261.0,4508048.0,4533382.0,4686749.0,4423893.0,4896862.0,4724801.0,4991189.0,4678851.0,5626160.0,5833929.0,6578577.0,6282666.0,7371635.0,7916060.0,8630351.0,8005541.0,9034030.0,9239216.0,9632075.0,9271136.0
Kapitał własny akcjonariuszy jednostki dominującej,90796.0,90398.0,92539.0,89364.0,91463.0,96713.0,103193.0,110358.0,125545.0,143237.0,155307.0,168063.0,415898.0,426680.0,423555.0,418125.0,436677.0,460227.0,483953.0,498891.0,503565.0,523642.0,544733.0,558535.0,580884.0,606627.0,641333.0,668804.0,695991.0,712092.0,736428.0,757247.0,779861.0,821062.0,869336.0,903766.0,936103.0,974892.0,1031575.0,1069048.0,1099070.0,1142742.0,1204290.0,1205878.0,1256335.0,1312922.0,1375323.0,1424008.0,1474442.0,1516635.0,1578397.0,1616028.0,1657402.0,1729828.0,1785933.0,1829173.0,1876175.0,1929315.0,2008150.0,2046687.0,2082247.0,2191320.0,2279396.0,2395496.0,2521394.0,2646663.0,2866100.0,3089684.0,3212498.0,3402458.0,3640818.0,3815725.0,4015149.0,4123789.0,4379728.0,4437468.0
Kapitał (fundusz) podstawowy,23642.0,23642.0,23642.0,23642.0,23642.0,23642.0,23642.0,23642.0,23642.0,23642.0,23642.0,23642.0,27392.0,27392.0,27472.0,27472.0,27472.0,27472.0,27767.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0,28336.0
